"编号","名称","随机名称库","前缀1","前缀2","area1colour","area2colour","大小比例","npctype","小地图显示","npccolour","share","modelID","可否被多人战斗","杂学id","map","编辑器X坐标（策划用）","编辑器Y坐标（策划用）","xPos","yPox","朝向","状态","所在地图层","小地图查询拼音","小地图查询","脚下称谓","头顶特效","脚下称谓策划看","chitchat1","chitchat2","chitchat3","chitchat4","chitchat5","leave","hideable","声音1","声音2","声音3","声音4","是否显示在周围列表","战斗ID","小地图npc颜色"
"183001","光头男爵","","","","0","0","1","7","","ff00ff0d","0","1020132","0","-1","0","1200","448","75","28","1","","0","","","","","秘境降妖~纳克萨玛斯~70","2616","","","","","告辞","0","","","","","0","3051","ff003303"
"183002","布里丝会长","","","","0","0","1","7","","ff00ff0d","0","1020116","0","-1","0","1760","704","110","44","5","","0","","","","","秘境降妖~纳克萨玛斯~70","2617","","","","","告辞","0","","","","","0","3052","ff003303"
"183003","瑟里耶克爵士","","","","0","0","1","7","","ff00ff0d","0","1020102","0","-1","0","1888","1520","118","95","5","","0","","","","","秘境降妖~纳克萨玛斯~70","2618","","","","","告辞","0","","","","","0","3053","ff003303"
"183004","萨菲女贼","","","","0","0","1","7","","ff00ff0d","0","1020121","0","-1","0","1184","1472","74","92","3","","0","","","","","秘境降妖~纳克萨玛斯~70","2619","","","","","告辞","0","","","","","0","3054","ff003303"
"183005","凯尔克总    ","","","","0","0","1","7","","ff00ff0d","0","1020127","0","-1","0","816","816","51","51","3","","0","","","","","秘境降妖~纳克萨玛斯~70","2620","","","","","告辞","0","","","","","0","3055","ff003303"
"183101","霜狼前锋","","","","0","0","1","7","","ff00ff0d","0","1010121","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2639","","","","","告辞","0","","","","","0","3056","ff003303"
"183102","冰虫","","","","0","0","1","7","","ff00ff0d","0","1010112","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","","","","","","告辞","0","","","","","0","3057","ff003303"
"183103","邪羚","","","","0","0","1","7","","ff00ff0d","0","1010128","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","","","","","","告辞","0","","","","","0","3058","ff003303"
"183104","冰犀","","","","0","0","1","7","","ff00ff0d","0","1010126","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","","","","","","告辞","0","","","","","0","3059","ff003303"
"183105","豺狼人 ","","","","0","0","1","7","","ff00ff0d","0","1010122","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2640","","","","","告辞","0","","","","","0","3060","ff003303"
"183201","恐惧飞龙","","","","0","0","1","7","","ff00ff0d","0","1010144","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2641","","","","","告辞","0","","","","","0","3061","ff003303"
"183202","血牙野猪","","","","0","0","1","7","","ff00ff0d","0","1010124","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","2642","","","","","告辞","0","","","","","0","3062","ff003303"
"183203","霜寒巨人","","","","0","0","1","7","","ff00ff0d","0","1010146","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","2643","","","","","告辞","0","","","","","0","3063","ff003303"
"183204","强化吸血鬼","","","","0","0","1","7","","ff00ff0d","0","1010120","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","2644","","","","","告辞","0","","","","","0","3064","ff003303"
"183205","血兽       ","","","","0","0","1","7","","ff00ff0d","0","1010130","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2645","","","","","告辞","0","","","","","0","3065","ff003303"
"183301","血蛛","","","","0","0","1","7","","ff00ff0d","0","1010119","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2646","","","","","告辞","0","","","","","0","3066","ff003303"
"183302","战猪","","","","0","0","1","7","","ff00ff0d","0","1010124","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","2647","","","","","告辞","0","","","","","0","3067","ff003303"
"183303","恐兽","","","","0","0","1","7","","ff00ff0d","0","1010133","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","2648","","","","","告辞","0","","","","","0","3068","ff003303"
"183304","吸血魔","","","","0","0","1","7","","ff00ff0d","0","1010129","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","2649","","","","","告辞","0","","","","","0","3069","ff003303"
"183305","霜卫巫女   ","","","","0","0","1","7","","ff00ff0d","0","1020108","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2650","","","","","告辞","0","","","","","0","3070","ff003303"
"183401","通灵师","","","","0","0","1","7","","ff00ff0d","0","1030001","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2651","","","","","告辞","0","","","","","0","3071","ff003303"
"183402","瘟疫科学家","","","","0","0","1","7","","ff00ff0d","0","1030005","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","2652","","","","","告辞","0","","","","","0","3072","ff003303"
"183403","炽热骷髅","","","","0","0","1","7","","ff00ff0d","0","1010143","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","2653","","","","","告辞","0","","","","","0","3073","ff003303"
"183404","亡语信徒","","","","0","0","1","7","","ff00ff0d","0","1020104","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","2654","","","","","告辞","0","","","","","0","3074","ff003303"
"183405","亡语仆从   ","","","","0","0","1","7","","ff00ff0d","0","1020105","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2655","","","","","告辞","0","","","","","0","3075","ff003303"
"183501","亡语狂热者","","","","0","0","1","7","","ff00ff0d","0","1020107","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2656","","","","","告辞","0","","","","","0","3076","ff003303"
"183502","黑暗祭仪师","","","","0","0","1","7","","ff00ff0d","0","1020109","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","2657","","","","","告辞","0","","","","","0","3077","ff003303"
"183503","缚亡守卫","","","","0","0","1","7","","ff00ff0d","0","1020101","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","2658","","","","","告辞","0","","","","","0","3078","ff003303"
"183504","炽热卫士  ","","","","0","0","1","7","","ff00ff0d","0","1020103","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","2659","","","","","告辞","0","","","","","0","3079","ff003303"
"183505","无面潜伏者   ","","","","0","0","1","7","","ff00ff0d","0","1020124","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2660","","","","","告辞","0","","","","","0","3080","ff003303"
"183601","血肉收割者","","","","0","0","1","7","","ff00ff0d","0","1020116","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2661","","","","","告辞","0","","","","","0","3081","ff003303"
"183602","污染憎恶体","","","","0","0","1","7","","ff00ff0d","0","1020102","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","2662","","","","","告辞","0","","","","","0","3082","ff003303"
"183603","石像鬼伏击者","","","","0","0","1","7","","ff00ff0d","0","1020119","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","2663","","","","","告辞","0","","","","","0","3083","ff003303"
"183604","天灾缚魂者  ","","","","0","0","1","7","","ff00ff0d","0","1020111","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","2664","","","","","告辞","0","","","","","0","3084","ff003303"
"183605","玛洛加尔领主 ","","","","0","0","1","7","","ff00ff0d","0","1020125","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2665","","","","","告辞","0","","","","","0","3085","ff003303"
"183701","亡语者","","","","0","0","1","7","","ff00ff0d","0","1020114","0","-1","0","1104","208","69","13","5","","0","","","","","秘境降妖~冰冠堡垒~90","2666","","","","","告辞","0","","","","","0","3086","ff003303"
"183702","鲜血女王","","","","0","0","1","7","","ff00ff0d","0","1020110","0","-1","0","864","656","54","41","3","","0","","","","","秘境降妖~冰冠堡垒~90","2667","","","","","告辞","0","","","","","0","3087","ff003303"
"183703","死亡骑士","","","","0","0","1","7","","ff00ff0d","0","1020113","0","-1","0","528","1152","33","72","3","","0","","","","","秘境降妖~冰冠堡垒~90","2668","","","","","告辞","0","","","","","0","3088","ff003303"
"183704","冰龙苟萨    ","","","","0","0","1","7","","ff00ff0d","0","1030010","0","-1","0","880","1296","55","81","5","","0","","","","","秘境降妖~冰冠堡垒~90","2669","","","","","告辞","0","","","","","0","3089","ff003303"
"183705","艾尔索斯   ","","","","0","0","1","7","","ff00ff0d","0","1030003","0","-1","0","1088","976","68","61","3","","0","","","","","秘境降妖~冰冠堡垒~90","2670","","","","","告辞","0","","","","","0","3090","ff003303"
"183706","星界商人","","","","0","0","1","29","","ff00ff0d","0","1030013","0","-1","0","","","0","0","","","0","","","幸运转盘","","宝箱","","","","","","告辞","0","","","","","0","","ff003303"
"183707","血帆小贩","","","","0","0","1","29","","ff00ff0d","0","1030013","0","-1","0","","","0","0","","","0","","","幸运转盘","","宝箱","","","","","","告辞","0","","","","","0","","ff003303"
"199902","恶魔","","1","2","0","0","1","7","","ff00ff0d","0","1010152","0","-1","1999","944","528","59","33","3","","0","ceshinpc2","测试NPC2","","","测试NPC2","2243","2243","2248","2248","","告辞","0","tongyong_nan_dazhaohu.mp3","","tongyong_nan_daxiao.mp3","tongyong_nan_tanqi.mp3","0","","ff003303"
"199903","冤魂","","1","2","0","0","1","7","","ff00ff0d","0","1010149","0","-1","1999","576","544","36","34","3","","0","ceshinpc3","测试NPC3","","","测试NPC3","2244","2244","2248","2248","","告辞","0","tongyong_nan_dazhaohu.mp3","","tongyong_nan_daxiao.mp3","tongyong_nan_tanqi.mp3","0","","ff003303"
"199904","僵尸","","1","2","0","0","1","7","","ff00ff0d","0","1010143","0","-1","1999","592","1040","37","65","3","","0","ceshinpc4","测试NPC4","","","测试NPC4","2245","2245","2248","2248","","告辞","0","tongyong_nan_dazhaohu.mp3","","tongyong_nan_daxiao.mp3","tongyong_nan_tanqi.mp3","0","","ff003303"
"199905","巫妖","","1","2","0","0","1","7","","ff00ff0d","0","1010127","0","-1","1999","960","1280","60","80","3","","0","ceshinpc5","测试NPC5","","","测试NPC5","2246","2246","2248","2248","","告辞","0","tongyong_nan_dazhaohu.mp3","","tongyong_nan_daxiao.mp3","tongyong_nan_tanqi.mp3","0","","ff003303"
"210001","图兰朵","","","","0","0","1","1","图兰朵","ff00ff0d","0","1020109","0","-1","2100","828","480","51","30","3","","0","","图兰朵","月女祭司","","图兰朵","2585","2586","2587","2588","","告辞","1","","","","","0","","ff003303"
"210002","玛佛里","","","","0","0","1","1","玛佛里","ff00ff0d","0","1000106","0","-1","2100","943","507","58","31","5","","0","","玛佛里","大德鲁伊","","玛佛里","2103","2106","2462","","","告辞","1","","","","","0","","ff003303"
"210003","远古守护者","","","","0","0","1","1","远古守护者","ff00ff0d","0","1010137","0","-1","2100","595","818","37","51","5","","0","","远古守护者","","","远古守护者","2561","","","","","告辞","1","","","","","0","","ff003303"
"210101","图兰朵","","","","0","0","1","1","图兰朵","ff00ff0d","0","1020109","0","-1","2101","943","247","58","15","3","","0","","图兰朵","月女祭司","","图兰朵","2585","2586","2587","2588","","告辞","1","","","","","0","","ff003303"
"210102","玛佛里","","","","0","0","1","1","玛佛里","ff00ff0d","0","1000106","0","-1","2101","1051","216","65","13","3","","0","","玛佛里","大德鲁伊","","玛佛里","2103","2106","2462","","","告辞","1","","","","","0","","ff003303"
"210103","发狂的树人","","","","0","0","1","1","发狂的树人","ff00ff0d","0","1010137","0","-1","2101","730","811","45","50","5","","0","","发狂的树人","","","发狂的树人","2575","","","","","告辞","1","","","","","0","","ff003303"
"210104","德鲁伊","","","","0","0","1","1","德鲁伊","ff00ff0d","0","1010151","0","-1","2101","730","811","45","50","5","","0","","德鲁伊","","","德鲁伊","2545","2546","2547","","","告辞","1","","","","","0","","ff003303"
"210201","图兰朵","","","","0","0","1","1","图兰朵","ff00ff0d","0","1020109","0","-1","2102","500","303","31","18","5","","0","","图兰朵","月女祭司","","图兰朵","2585","2586","2587","2588","","告辞","1","","","","","0","","ff003303"
"210202","监牢守卫","","","","0","0","1","1","监牢守卫","ff00ff0d","0","1030006","0","-1","2102","855","691","53","43","3","","0","","监牢守卫","","","监牢守卫","2565","","","","","告辞","1","","","","","0","","ff003303"
"210203","玛蕾","","","","0","0","1","1","玛蕾","ff00ff0d","0","1020113","0","-1","2102","483","515","30","32","3","","0","","玛蕾","守望者","","玛蕾","2625","2626","2627","2628","","告辞","1","","","","","0","","ff003303"
"210204","尤迪安","","","","0","0","1","1","尤迪安","ff00ff0d","0","1010118","0","-1","2102","403","295","25","18","3","","0","","尤迪安","恶魔猎手","","尤迪安","2621","2622","2623","2624","","告辞","1","","","","","0","","ff003303"
"210301","图兰朵","","","","0","0","1","1","图兰朵","ff00ff0d","0","1020109","0","-1","2103","1144","650","71","40","5","","0","","图兰朵","月女祭司","","图兰朵","2585","2586","2587","2588","","告辞","1","","","","","0","","ff003303"
"210302","玛佛里","","","","0","0","1","1","玛佛里","ff00ff0d","0","1000106","0","-1","2103","1057","626","66","39","5","","0","","玛佛里","","","玛佛里","2103","2106","2462","","","告辞","1","","","","","0","","ff003303"
"210303","尤迪安","","","","0","0","1","1","尤迪安","ff00ff0d","0","1010118","0","-1","2103","922","636","57","39","3","","0","","尤迪安","恶魔猎手","","尤迪安","2621","2622","2623","2624","","告辞","1","","","","","0","","ff003303"
"210304","末日守卫","","","","0","0","1","1","末日守卫","ff00ff0d","0","1010141","0","-1","2103","716","824","44","51","3","","0","","末日守卫","","","末日守卫","2575","","","","","告辞","1","","","","","0","","ff003303"
"210305","提克迪奥斯","","","","0","0","1","1","提克迪奥斯","ff00ff0d","0","1010152","0","-1","2103","870","248","54","15","3","","0","","提克迪奥斯","恐惧魔王","","提克迪奥斯","2580","2581","2582","","","告辞","1","","","","","0","","ff003303"
