"阶段ID","技能描述（策划）","阶段类型","执行方式","播放延时","动作类型","动作最长时间","移动类型","同步保护","目的x","目的y","残影对象编号","残影对象透明度","移动时间","特效类型","特效位置类型","有痕迹","有方向","特效名","特效图层","音效","结果类型","执行结果最长时间","结果受击复位时间","瞬移类型","瞬移时间","保留","瞬移最长时间","多结果标示"
"42002601","幽灵疾步-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002602","幽灵疾步-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002603","幽灵疾步-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42002700","凝滞术-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002701","凝滞术-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002702","凝滞术-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002800","惰性剧变-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002801","惰性剧变-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt_lvzhichao/mt_lvzhichao_","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002802","惰性剧变-受击结算","4","1","1800","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","2000","200","0","0","0","0","1"
"42002900","法术护盾-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42002901","法术护盾-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42002902","法术护盾-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42002903","法术护盾-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42003000","虚空结界-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003001","虚空结界-受击特效上","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_shang","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003002","虚空结界-受击特效下","2","1","600","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_zhuanzhuyizhi/mt_zhuanzhuyizhi_xia","-2","feilongzaitian","0","0","200","0","0","0","0","1"
"42003003","虚空结界-受击结算","4","1","1100","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1300","200","0","0","0","0","1"
"42003100","破血狂攻1-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003101","破血狂攻1-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003102","破血狂攻1-受击特效","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003103","破血狂攻1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"42003104","破血狂攻1-保护者返回","1","0","0","0","0","0","12","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003110","破血狂攻2-保护者移动","1","0","0","0","0","0","11","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003111","破血狂攻2-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003112","破血狂攻2-受击特效","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003113","破血狂攻2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"42003114","破血狂攻2-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003200","弱点击破-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42003201","弱点击破-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003202","弱点击破-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003203","弱点击破-结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"42003204","弱点击破-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003300","散失之刃-移动","1","0","0","0","0","0","1","0","2","0","188","0","0","0","0","0","","0","","0","0","200","0","0","0","0","1"
"42003301","散失之刃-攻击动作","0","1","0","8","1100","0","0","0","2","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"42003302","散失之刃-受击特效","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/huimiezhichui/huimiezhichui_mingzhong","0","feilongzaitian","0","0","200","0","0","0","0","1"
"42003303","散失之刃-结算","4","1","600","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","800","200","0","0","0","0","1"
"42003304","散失之刃-返回","1","0","0","0","0","2","2","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100500","英姿勃发-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71200500","复仇-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71200600","血脉愤张-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71300400","破胆怒吼-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71400400","卸甲-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71400500","洞悉弱点-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"71400600","迅刃之黠被动-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72100400","奥术禁锢-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72100600","奥术被动-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72300500","临界炽焰-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72400400","寒冰护体-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72500400","燃烧-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72600400","元素过载被动-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72600600","萨满之怒（全体BUFF）-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72600610","萨满之怒（血精灵BUFF）-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72600620","萨满之怒（血精灵BUFF）-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"72700500","元素唤醒-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"73100400","浪潮汹涌-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"73100600","自然守护-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"73400400","专注意志-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"73500500","超度邪恶-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74100400","野兽禁锢-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74100500","野性本能-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74200400","感染伤口-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74200500","清晰预兆-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74300500","月神指引-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74400400","魔魂禁锢-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"74400500","灵魂燃烧-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75200500","圣光意志-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75200600","圣光加速-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75300500","黑哨的护佑-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75300600","剩斗士之魂-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75400500","十字军之心-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75500400","魔魂禁锢-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"75500500","炼狱急速-结算","4","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","200","200","0","0","0","0","1"
"18000000","冰剑-施法动作","0","1","0","9","3400","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"18000001","冰剑-施法特效上","2","1","700","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/mt_bingjian/mt_bingjian_shang","0",,"0","0","200","0","0","0","0","1"
"18000002","冰剑-受击特效","2","1","700","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/mt_bingjian/mt_bingjian_xia","-2",,"0","0","200","0","0","0","0","1"
"18000003","冰剑-受击特效","2","1","1000","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt_bingjian/mt_bingjian_mingzhong","0",,"0","0","200","0","0","0","0","1"
"18000004","冰剑-受击结算","4","1","1700","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1900","200","0","0","0","0","1"
"18100100","睡眠-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"18100101","睡眠-受击结算","4","1","700","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","900","200","0","0","0","0","1"
"19000000","冰封王座自爆80%血-施法动作","0","1","0","9","1100","0","0","0","8","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"19000001","冰封王座自爆80%血-受击特效上","2","1","700","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/aoshuchongji/aoshuchongji_mingzhong","0",,"0","0","200","0","0","0","0","1"
"19000002","冰封王座自爆80%血-受击结算","4","1","900","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1100","200","0","0","0","0","1"
"19000010","冰封王座自爆后对敌方所有80%血-攻击特效","2","1","700","0","0","0","0","0","0","0","188","0","0","2","0","0","geffect/skill/mt_mobaoshu/mt_mobaoshu","0","liumaishenjian","0","0","200","0","0","0","0","1"
"19000011","冰封王座自爆后对敌方所有80%血-受击特效","2","1","1300","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/aobao_hit/aobao_hit","0",,"0","0","200","0","0","0","0","1"
"19000012","冰封王座自爆后对敌方所有80%血-受击结算","4","1","1300","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1500","200","0","0","0","0","1"
"18002500","寒冰吐息-施法动作","0","1","0","9","1100","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"18002501","寒冰吐息-受击特效上","2","1","700","0","0","0","0","0","0","0","188","0","0","5","0","0","geffect/skill/mt3_fs_2/mt3_fs_2","0",,"0","0","200","0","0","0","0","1"
"18002502","寒冰吐息-受击特效下","2","1","700","0","0","0","0","0","0","0","188","0","0","5","0","0","","-2",,"0","0","200","0","0","0","0","1"
"18002503","寒冰吐息-受击结算","4","1","1200","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","1400","200","0","0","0","0","1"
"71100100","幻影斩1-施法动作","0","0","0","9","600","0","0","0","0","0","188","0","0","0","0","0",,"0",,,"0",,,,,,"1"
"71100101","幻影斩1-隐身主体","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100102","幻影斩1-移动","1","0","0","0","0","0","1","0","2","1","188","0","0","0","0","0",,"0","","0","0","200","0","0","0","0","1"
"71100103","幻影斩1-攻击动作","0","1","0","8","1100","0","0","0","2","1","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100104","幻影斩1-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_2/mt3_zs_2_xia_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"71100105","幻影斩1-受击特效下","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_2/mt3_zs_2_shang_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"71100106","幻影斩1-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"71100107","幻影斩1-残影消失","1","0","0","0","0","3","2","0","0","1","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100110","幻影斩2-移动","1","0","0","0","0","0","1","0","2","2","188","0","0","0","0","0",,"0","","0","0","200","0","0","0","0","1"
"71100111","幻影斩2-攻击动作","0","1","0","8","1100","0","0","0","2","2","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100112","幻影斩2-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_2/mt3_zs_2_xia_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"71100113","幻影斩1-受击特效下","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_2/mt3_zs_2_shang_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"71100114","幻影斩2-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"71100115","幻影斩2-残影消失","1","0","0","0","0","3","2","0","0","2","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100120","幻影斩3-移动","1","0","0","0","0","0","1","0","2","3","188","0","0","0","0","0",,"0","","0","0","200","0","0","0","0","1"
"71100121","幻影斩3-攻击动作","0","1","0","8","1100","0","0","0","2","3","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
"71100122","幻影斩3-受击特效上","2","1","400","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_2/mt3_zs_2_xia_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"71100123","幻影斩3-受击特效下","2","1","200","0","0","0","0","0","0","0","188","0","0","5","0","1","geffect/skill/mt3_zs_2/mt3_zs_2_shang_","1","feilongzaitian","0","0","200","0","0","0","0","1"
"71100124","幻影斩3-受击结算","4","1","400","0","0","0","0","0","0","0","188","0","0","0","0","0",,"0",,"0","600","200","0","0","0","0","1"
"71100125","幻影斩3-残影消失","1","0","0","0","0","3","2","0","0","3","188","0","0","0","0","0",,"0",,"0","0","200","0","0","0","0","1"
