"编号","名称","称谓","造型id","随机造型id","显示血量","显示等级","战斗单位类型","怪物类型","特殊类型","职业","类型","大小比例","area1colour","area2colour","对应宠物","颜色几率id","是否绑定","等级模式","NPC等级","怪物匹配最小等级","怪物匹配最大等级","能否捕捉","能否捕捉2","捕捉几率","逃跑几率","免疫状态id","反击几率","反击伤害系数","初始属性点","初始属性分配类型","每级新增属性点","每级体质加点","每级智力加点","每级力量加点","每级耐力加点","每级敏捷加点","怪物体资","怪物法资","怪物攻资","怪物防资","怪物速资","怪物躲资","怪物成长率","治疗强度成长","控制命中成长","控制抗性成长","暗雷加点1","暗雷加点2","暗雷加点3","暗雷加点4","技能1编号","技能2编号","技能3编号","技能4编号","技能5编号","技能6编号","技能1出现几率","技能2出现几率","技能3出现几率","技能4出现几率","技能5出现几率","技能6出现几率","技能1施放几率","技能2施放几率","技能3施放几率","技能4施放几率","技能5施放几率","技能6施放几率","AI编号","金属性吸收","木属性吸收","水属性吸收","火属性吸收","土属性吸收","加强封印","封印抗性","外功暴击等级","外功暴击程度","外功暴击抗性","内功暴击等级","内功暴击抗性","内功暴击程度","反击等级","反击程度","单场反击次数","反击抗性","外功反震等级","外功反震程度","外功反震抗性","连击率","连击次数","追击率","追击次数","修炼等级基准","物攻修炼等级","物防修炼等级","法攻修炼等级","法防修炼等级","强封修炼等级","封抗修炼等级","技能1系数","技能2系数","技能3系数","技能4系数","技能5系数","技能6系数","技能1常数","技能2常数","技能3常数","技能4常数","技能5常数","技能6常数"
"22457","死亡骑士宝宝","","","","1","0","4","3","","","2","1","0","0","500257","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2950","3690","1640","2050","0","1850","1276","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206072","206052","206058","206038","206051",,"1000","333","333","333","333",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22458","食尸鬼宝宝","","","","1","0","4","3","","","2","1","0","0","500258","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4420","5530","1640","2050","0","1850","1276","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206040","206066","206069","206039","206049",,"1000","333","333","333","333",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22459","女妖宝宝","","","","1","0","4","3","","","2","1","0","0","500259","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4420","5530","2460","3070","0","1850","1276","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","207006","206065","206064","206063","206062",,"1000","333","333","333","333",,"500","0","0","0","0",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22460","恐惧恶魔灵兽","","","","1","0","4","3","","","2","1","0","0","500260","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3690","4610","1640","2050","0","1850","1276","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206056","207010","206060","206054","206070",,"1000","333","333","333","333",,"0","500","0","0","0",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22461","变异小软宝宝","","","","1","0","4","3","","","2","1","1","0","500261","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3270","4110","1210","1520","0","1850","976","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206003","206023","","","",,"333","333","","","",,"0","0","0","","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22462","变异迅猛龙宝宝","","","","1","0","4","3","","","2","1","1","0","500262","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2820","3540","1250","1570","0","1850","976","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206002","206003","206023","","",,"333","333","333","","",,"0","0","0","","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22463","变异羽蛇宝宝","","","","1","0","4","3","","","2","1","1","0","500263","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2330","2920","1290","1620","0","1850","1006","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206001","206035","206023","206033","",,"333","333","333","333","",,"0","0","0","","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22464","变异囧龟宝宝","","","","1","0","4","3","","","2","1","1","0","500264","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2910","3650","1290","1620","0","1850","1006","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206002","206003","206021","206013","",,"1000","333","333","333","",,"500","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22465","变异食人工头宝宝","","","","1","0","4","3","","","2","1","1","0","500265","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3600","4530","1330","1680","0","1850","1036","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206003","206002","206015","206026","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22466","变异地精工匠宝宝","","","","1","0","4","3","","","2","1","1","0","500266","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3600","4530","2000","2510","0","1850","1036","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","207001","206033","206011","206023","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22467","变异剪刀手宝宝","","","","1","0","4","3","","","2","1","1","0","500267","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2400","3020","1330","1680","0","1850","1036","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206004","206001","206018","206033","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22468","变异鱼人灵兽","","","","1","0","4","3","","","2","1","1","0","500268","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3000","3770","2000","2510","0","1850","1036","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","207006","207002","206048","206070","206026",,"1000","333","333","333","333",,"500","500","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22469","变异野鬼宝宝","","","","1","0","4","3","","","2","1","1","0","500269","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3720","4670","2060","2590","0","1850","1066","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206066","207008","206054","206053","",,"1000","333","333","333","",,"0","500","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22470","变异狼人宝宝","","","","1","0","4","3","","","2","1","1","0","500270","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3100","3890","1380","1730","0","1850","1066","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206067","206002","206001","206026","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22471","变异死灵哨兵宝宝","","","","1","0","4","3","","","2","1","1","0","500271","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3720","4670","1380","1730","0","1850","1066","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206066","206003","206033","206016","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22472","变异血月教徒灵兽","","","","1","0","4","3","","","2","1","1","0","500272","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2480","3110","2060","2590","0","1850","1066","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","207008","206067","206046","206054","206053",,"1000","333","333","333","333",,"500","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22473","变异野猪宝宝","","","","1","0","4","3","","","2","1","1","0","500273","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3860","4850","1430","1800","0","1850","1096","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206053","206050","206037","206020","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22474","变异吸血蝙蝠宝宝","","","","1","0","4","3","","","2","1","1","0","500274","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3220","4040","1430","1800","0","1850","1096","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206049","206019","206072","206037","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22475","变异野猪人宝宝","","","","1","0","4","3","","","2","1","1","0","500275","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3860","4850","2150","2700","0","1850","1096","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206058","206030","207001","206014","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22476","变异巫妖灵兽","","","","1","0","4","3","","","2","1","1","0","500276","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2580","3230","2150","2700","0","1850","1096","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","207006","206048","206014","206045","206030",,"1000","333","333","333","333",,"500","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22477","变异血色猎犬宝宝","","","","1","0","4","3","","","2","1","1","0","500277","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3340","4200","1490","1870","0","1850","1126","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206005","206019","206037","206001","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22478","变异幽灵宝宝","","","","1","0","4","3","","","2","1","1","0","500278","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2670","3360","2230","2800","0","1850","1126","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206029","206032","207003","206006","",,"1000","333","333","333","",,"0","500","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22479","变异血色士兵宝宝","","","","1","0","4","3","","","2","1","1","0","500279","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4010","5040","1860","2330","0","1850","1126","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206063","206017","206005","206004","206036",,"1000","1000","333","333","333",,"0","0","0","0","0",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22480","变异血色骑士灵兽","","","","1","0","4","3","","","2","1","1","0","500280","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2670","3360","1490","1870","0","1850","1126","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206049","207012","206027","206005","206031",,"1000","333","333","333","333",,"500","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22481","变异血色牧师灵兽","","","","1","0","4","3","","","2","1","1","0","500281","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4010","5040","2230","2800","0","1850","1126","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206030","207015","206027","206033","206032",,"1000","333","333","333","333",,"500","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22482","变异土元素宝宝","","","","1","0","4","3","","","2","1","1","0","500282","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3470","4350","2310","2900","0","1850","1156","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206058","207007","206046","206011","",,"1000","333","333","333","",,"0","500","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22483","变异半人马宝宝","","","","1","0","4","3","","","2","1","1","0","500283","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4160","5230","1540","1940","0","1850","1156","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206058","206057","206067","206001","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22484","变异鞭笞者宝宝","","","","1","0","4","3","","","2","1","1","0","500284","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","3470","4350","1540","1940","0","1850","1156","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206050","206039","206001","206019","",,"1000","333","333","333","",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22485","变异腐女灵兽","","","","1","0","4","3","","","2","1","1","0","500285","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4160","5230","1540","1940","0","1850","1156","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206048","207014","206019","206021","206022",,"1000","333","333","333","333",,"500","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22486","变异摧毁者宝宝","","","","1","0","4","3","","","2","1","1","0","500286","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4310","5410","1600","2000","0","1850","1186","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206058","206039","206037","206023","",,"1000","333","333","333","",,"0","0","0","0","0",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22487","变异虚空恐魔宝宝","","","","1","0","4","3","","","2","1","1","0","500287","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2870","3610","2390","3010","0","1850","1186","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206059","207005","206043","206060","",,"1000","333","333","333","",,"0","500","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22488","变异食人魔宝宝","","","","1","0","4","3","","","2","1","1","0","500288","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","4310","5410","2000","2510","0","1850","1186","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206066","206072","206003","206028","206033",,"1000","1000","333","333","333",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
"22489","变异变形者灵兽","","","","1","0","4","3","","","2","1","1","0","500289","1","0","5","0","0","150","1","true","333","0","-1","0","0","50","1","5","1000","1","1","1","1","2870","3610","1600","2000","0","1850","1186","4","10","10","0.2;0.2;0.2;0.2;0.2","0.3;0.2;0.2;0.2;0.1","0.1;0.3;0.3;0.2;0.1","0.2;0.3;0.2;0.2;0.1","206066","207009","206069","206012","206033",,"1000","333","333","333","333",,"0","0","0","0","",,"20001","-1.0","-1.0","-1.0","-1.0","-1.0","-1","-1","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","0","0","0","0","0","0","0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0"
