"编号","名称","备注","称谓","造型id","随机造型id","显示血量","显示等级","战斗单位类型","怪物类型","特殊类型","职业","类型","大小比例","area1colour","area2colour","是否倒地","对应宠物","颜色几率id","是否绑定","等级模式","NPC等级","怪物匹配最小等级","怪物匹配最大等级","能否捕捉","能否捕捉2","捕捉几率","逃跑几率","免疫状态id","控制几率修正","被控制几率修正","进战斗默认连击点","怒气上限","进战斗默认怒气","命中系数","命中常数","最大生命队伍中最大攻击力系数","最大生命系数","最大魔法系数","物攻系数","物防系数","法攻系数","法防系数","速度系数","治疗强度系数","控制命中系数","控制抗性系数","最大生命常数","最大魔法常数","物攻常数","物防常数","法攻常数","法防常数","速度常数","治疗强度常数","控制命中常数","控制抗性常数","物理暴击系数","物理抗暴系数","物理暴伤系数","法术暴击系数","法术抗暴系数","法术暴伤系数","治疗暴击系数","治疗暴击量系数","物理穿透系数","物理抵抗系数","法术穿透系数","法术抵抗系数","治疗加深系数","被治疗加深系数","控制加成系数","控制免疫系数","物理暴击常数","物理抗暴常数","物理暴伤常数","法术暴击常数","法术抗暴常数","法术暴伤常数","治疗暴击常数","治疗暴击量常数","物理穿透常数","物理抵抗常数","法术穿透常数","法术抵抗常数","治疗加深常数","被治疗加深常数","控制加成常数","控制免疫常数","额外属性1ID","额外属性1数值","额外属性2ID","额外属性2数值","额外属性3ID","额外属性3数值","额外属性4ID","额外属性4数值","额外属性5ID","额外属性5数值","额外属性6ID","额外属性6数值","额外属性7ID","额外属性7数值","额外属性8ID","额外属性8数值","额外属性9ID","额外属性9数值","额外属性10ID","额外属性10数值","反击几率","反击伤害系数","AI编号","技能1编号","技能1出现几率","技能1施放几率","技能1系数","技能1常数","技能2编号","技能2出现几率","技能2施放几率","技能2系数","技能2常数","技能3编号","技能3出现几率","技能3施放几率","技能3系数","技能3常数","技能4编号","技能4出现几率","技能4施放几率","技能4系数","技能4常数","技能5编号","技能5出现几率","技能5施放几率","技能5系数","技能5常数","技能6编号","技能6出现几率","技能6施放几率","技能6系数","技能6常数"
"30634","污染者","秘境降妖~洛丹伦废墟~40","","1010135","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","55","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9867","2723","797","50","296","40","245","727","596","586","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","110003","1000","1000","1","0.0","110001","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30635","携疫者","秘境降妖~洛丹伦废墟~40","","1010133","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","55","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","7105","2723","751","50","296","40","245","506","596","586","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","110001","1000","1000","1","0.0","110003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30636","惩心卫灵","秘境降妖~洛丹伦废墟~40","","1010137","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","55","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","7105","2723","557","50","675","40","245","506","596","586","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","161001","1000","1000","1","0.0","161003","1000","600","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30637","暴食者","秘境降妖~洛丹伦废墟~40","","1010125","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9911","2953","861","50","316","40","471","725","650","640","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17072","162001","1000","1000","1","0.0","162002","1000","800","1","0.0","162003","1000","400","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30638","寒冰之灵","秘境降妖~洛丹伦废墟~40","","1010144","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","7459","2953","599","50","788","40","264","529","650","640","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30639","霜冻卫灵","秘境降妖~洛丹伦废墟~40","","1010141","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","7459","2953","599","50","788","40","264","529","650","640","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30640","女妖","秘境降妖~洛丹伦废墟~40","","1010151","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","10062","2953","599","50","788","40","264","737","650","640","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30641","哀嚎者","秘境降妖~洛丹伦废墟~40","","1010138","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8144","2953","599","50","670","40","264","584","650","640","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","161001","1000","1000","1","0.0","161003","1000","600","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30642","诅咒怨灵","秘境降妖~洛丹伦废墟~40","","1010143","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8144","2953","861","50","316","40","264","584","650","640","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","110001","1000","1000","1","0.0","110003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30643","穴居魔","秘境降妖~洛丹伦废墟~40","","1020132","","1","0","5","4","","11","1","1.35","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","10586","3182","952","50","335","40","284","773","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","110001","1000","1000","1","0.0","110003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30644","穴居科学家","秘境降妖~洛丹伦废墟~40","","1010142","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8361","3182","885","50","722","40","284","595","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","162001","1000","1000","1","0.0","162002","1000","800","1","0.0","162003","1000","400","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30645","穴居魔瘾者","秘境降妖~洛丹伦废墟~40","","1010127","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8361","3182","626","50","847","40","284","595","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30646","石像魔","秘境降妖~洛丹伦废墟~40","","1010133","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","10735","3182","640","50","847","40","284","785","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17060","161001","1000","1000","1","0.0","161003","1000","600","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30647","诅咒石灵","秘境降妖~洛丹伦废墟~40","","1010133","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8510","3182","640","50","847","40","284","607","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30648","暴虐石灵","秘境降妖~洛丹伦废墟~40","","1010133","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8510","3182","952","50","335","40","284","607","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17061","191001","1000","1000","1","0.0","191002","1000","800","1","0.0","191000","1000","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30649","瘟疫散布者","秘境降妖~洛丹伦废墟~40","","1010132","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","11180","3182","952","50","335","40","284","820","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17072","162001","1000","1000","1","0.0","162002","1000","800","1","0.0","162003","1000","400","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30650","受折磨的灵魂","秘境降妖~洛丹伦废墟~40","","1010153","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8806","3182","952","50","967","40","284","630","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17061","191001","1000","1000","1","0.0","191002","1000","800","1","0.0","191000","1000","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30651","疫病技师","秘境降妖~洛丹伦废墟~40","","1010132","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","8806","3182","640","50","722","40","284","324","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","160002","1000","1000","1","0.0","160003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30652","瘟疫携带者","秘境降妖~洛丹伦废墟~40","","1010135","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","10438","3182","952","50","335","40","347","761","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","110001","1000","1000","1","0.0","110003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30653","无面哀魔","秘境降妖~洛丹伦废墟~40","","1010129","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9103","3182","640","50","847","40","284","654","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","161001","1000","1000","1","0.0","161003","1000","600","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30654","淬毒刺客","秘境降妖~洛丹伦废墟~40","","1010122","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","65","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9103","3182","952","50","335","40","284","654","705","693","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17061","191001","1000","1000","1","0.0","191002","1000","800","1","0.0","191000","1000","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30655","食尸鬼","秘境降妖~洛丹伦废墟~40","","1010150","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","69","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","12107","3526","1083","50","375","40","326","890","762","748","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","110001","1000","1000","1","0.0","110003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30656","亡灵巫术师","秘境降妖~洛丹伦废墟~40","","1010147","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","69","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9215","3526","751","50","892","40","326","658","762","748","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30657","邪热亡语者","秘境降妖~洛丹伦废墟~40","","1010118","","1","0","5","1","","","1","1","0","0","0","0","1","0","4","69","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9215","3526","1083","50","375","40","326","658","762","748","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","162001","1000","1000","1","0.0","162002","1000","800","1","0.0","162003","1000","400","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30658","凶骨哨兵 ","秘境降妖~洛丹伦废墟~40","","1020122","","1","0","5","4","","15","1","1.35","0","0","0","0","1","0","4","69","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","12957","3526","751","50","892","40","326","958","762","748","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","17073","150001","1000","1000","1","0.0","150002","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
"30659","被操纵的灵魂","秘境降妖~洛丹伦废墟~40","","1020114","","1","0","5","1","","","1","1","0","0","1","0","1","0","4","69","0","150","0","false","0","0","0","0","0","0","90000","150","1000.0","100.0","0.0","0","0","0","0","0","0","0","0","0","0","9215","3526","751","50","805","40","326","226","762","748","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0","","160002","1000","1000","1","0.0","160003","1000","800","1","0.0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","1","0","0","0","0","1","0.0"
