"编号","名称","策划备注（战斗ID用途）","称谓","造型id","随机造型id","显示血量","显示等级","战斗单位类型","怪物类型","特殊类型","职业","类型","大小比例","area1colour","area2colour","是否倒地","对应宠物","颜色几率id","是否绑定","等级模式","NPC等级","怪物匹配最小等级","怪物匹配最大等级","能否捕捉","能否捕捉2","捕捉几率","逃跑几率","免疫状态id","控制几率修正","被控制几率修正","最大生命队伍中最大攻击力系数","进战斗默认连击点","怒气上限","进战斗默认怒气","命中系数","命中常数","最大生命系数","最大魔法系数","物攻系数","物防系数","法攻系数","法防系数","速度系数","治疗强度系数","控制命中系数","控制抗性系数","最大生命常数","最大魔法常数","物攻常数","物防常数","法攻常数","法防常数","速度常数","治疗强度常数","控制命中常数","控制抗性常数","物理暴击系数","物理抗暴系数","物理暴伤系数","法术暴击系数","法术抗暴系数","法术暴伤系数","治疗暴击系数","治疗暴击量系数","物理穿透系数","物理抵抗系数","法术穿透系数","法术抵抗系数","治疗加深系数","被治疗加深系数","控制加成系数","控制免疫系数","物理暴击常数","物理抗暴常数","物理暴伤常数","法术暴击常数","法术抗暴常数","法术暴伤常数","治疗暴击常数","治疗暴击量常数","物理穿透常数","物理抵抗常数","法术穿透常数","法术抵抗常数","治疗加深常数","被治疗加深常数","控制加成常数","控制免疫常数","额外属性1ID","额外属性1数值","额外属性2ID","额外属性2数值","额外属性3ID","额外属性3数值","额外属性4ID","额外属性4数值","额外属性5ID","额外属性5数值","额外属性6ID","额外属性6数值","额外属性7ID","额外属性7数值","额外属性8ID","额外属性8数值","额外属性9ID","额外属性9数值","额外属性10ID","额外属性10数值","反击几率","反击伤害系数","AI编号","技能1编号","技能1出现几率","技能1施放几率","技能1系数","技能1常数","技能2编号","技能2出现几率","技能2施放几率","技能2系数","技能2常数","技能3编号","技能3出现几率","技能3施放几率","技能3系数","技能3常数","技能4编号","技能4出现几率","技能4施放几率","技能4系数","技能4常数","技能5编号","技能5出现几率","技能5施放几率","技能5系数","技能5常数","技能6编号","技能6出现几率","技能6施放几率","技能6系数","技能6常数","是否远程"
"40142","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40143","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40144","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40145","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40146","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40147","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40148","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40149","备用","8574","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40150","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40151","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40152","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40153","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40154","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40155","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40156","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40157","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40158","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"40159","备用","8575","","1010149","","1","0","5","1","","","4","1","0","0","0","0","1","0","4","60","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","5651","2353","669","50","544","40","231","687","528","521","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0","","","","","","","","","","","","","","","","","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29000","暗夜男","8600",,"1020117",,"1","0","5","1","",,"4","1","0","1","0","0","1","0","4","15","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1034","659","234","68","208","53","84","119","108","107","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","","711001","1000","700","1","0.0","711003","1000","250","1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0",
"29001","联盟猎人","8600",,"1010146",,"1","0","5","1","",,"4","1","0","1","0","0","1","0","4","15","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1034","659","234","68","208","53","95","119","108","107","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","15113","712001","1000","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29002","狮王休玛","8600",,"1010128",,"1","0","5","1","",,"4","1","0","1","1","0","1","0","4","15","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1113","659","234","50","208","40","84","130","108","107","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","15114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29003","劣人","8600",,"1020102",,"1","0","5","1","","13","4","1","0","1","0","0","1","0","4","15","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1027","631","223","50","233","40","95","118","106","104","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","20050","731000","1000","0","1","0.0","731001","1000","1000","1","0.0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29010","劣人","8601",,"1020102",,"1","0","5","1","","13","4","1","0","1","0","0","1","0","4","15","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","956","631","223","66","233","52","78","109","106","104","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","20051","731000","1000","0","1","0.0","731001","1000","1000","1","0.0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29011","迅猛龙宝宝","8601",,"1010113",,"1","0","5","3","",,"4","1","0","1","0","506003","1","0","4","15","0","150","1","TRUE","1000","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1234","631","213","50","191","40","78","146","106","104","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0",,"206002","1000","600","1","0","206003","1000","350","1","0","206023","1000","350","1","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29020","冬","8602",,"1020135",,"1","0","5","1","",,"4","1","0","1","1","0","1","0","4","25","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1712","1061","312","82","302","64","145","198","211","208","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","20053","731000","1000","0","1","0.0","731001","1000","1000","1","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29021","会长","8602",,"1020116",,"1","0","5","1","",,"4","1","0","1","0","0","1","0","4","25","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1712","1061","312","82","302","64","237","198","211","208","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","20052","713001","1000","1000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29022","大大姐","8602",,"1020119",,"1","0","5","1","",,"4","1","0","1","0","0","1","0","4","25","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1712","1061","312","82","302","64","125","198","211","208","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0","20055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29023","追随者","8602",,"1020131",,"1","0","5","1","",,"4","1","0","1","0","0","1","0","4","25","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1855","1061","312","50","302","40","125","217","211","208","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0",,"752000","1000","100","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
"29024","追随者","8602",,"1020131",,"1","0","5","1","",,"4","1","0","1","0","0","1","0","4","25","0","150","0","false","0","0","0","0","0","0.0","0","150","150","100.0","100.0","0","0","0","0","0","0","0","0","0","0","1855","1061","312","50","302","40","125","217","211","208","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810","0","820","0",,,,,,,,,,,,,,,,,"0","0",,"752000","1000","100","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0","0","0","1","0.0","0","0","0","0.0","0.0",
